pam_ccreds-10-11.fc21.src.rpm,,,0,,0,""
syslinux-6.03-1.fc21.src.rpm,,,0,,0,""
compat-gcc-296-2.96-146.src.rpm,,,0,,0,""
1:apmd-3.2.2-21.fc21.src.rpm,,,0,,0,""
gnome-backgrounds-3.14.0-1.fc21.src.rpm,,,0,,0,""
icon-naming-utils-0.8.90-12.fc21.src.rpm,,,0,,0,""
atk-2.14.0-1.fc21.src.rpm,,,0,,0,""
gnome-sharp-2.24.2-7.fc21.src.rpm,,,0,,0,""
jakarta-oro-2.0.8-16.fc21.src.rpm,,,0,,0,""
xorg-x11-drivers-7.7-11.fc21.src.rpm,,,0,,0,""
compat-gcc-32-3.2.3-68.7.src.rpm,,,0,,0,""
mgetty-1.1.36-29.fc21.src.rpm,,,0,,0,""
cdrdao-1.2.3-23.fc21.src.rpm,,,0,,0,""
cairo-1.13.1-0.4.git337ab1f.fc21.src.rpm,,,0,,0,""
2:tog-pegasus-2.13.0-17.fc21.src.rpm,,,0,,0,""
4:netatalk-2.2.3-11.fc21.src.rpm,,,0,,0,""
stunnel-5.04-2.fc21.src.rpm,,,0,,0,""
1:smartmontools-6.2-8.fc21.src.rpm,,,0,,0,""
radvd-1.12-2.fc21.src.rpm,,,0,,0,""
gnupg-1.4.18-2.fc21.src.rpm,,,0,,0,""
xalan-j2-2.7.1-23.fc21.src.rpm,,,0,,0,""
7:kdeadmin-4.14.1-1.fc21.src.rpm,,,0,,0,""
gnu-getopt-1.0.14-7.fc21.src.rpm,,,0,,0,""
werken-xpath-0.9.4-13.beta.12.6.fc21.src.rpm,,,0,,0,""
ntp-4.2.6p5-23.fc21.src.rpm,,,0,,0,""
dbus-python-1.2.0-6.fc21.src.rpm,,,0,,0,""
crypto-utils-2.4.1-56.fc21.src.rpm,,,0,,0,""
51:aspell-nl-0.50-5.fc21.src.rpm,,,0,,0,""
2:libogg-1.3.0-8.fc21.src.rpm,,,0,,0,""
postgresql-jdbc-9.3.1102-1.fc21.src.rpm,,,0,,0,""
1:transfig-3.2.5d-15.fc21.src.rpm,,,0,,0,""
squirrelmail-1.4.22-15.fc21.src.rpm,,,0,,0,""
notify-python-0.1.1-27.fc21.src.rpm,,,0,,0,""
rwho-0.17-54.fc21.src.rpm,,,0,,0,""
elfutils-0.160-1.fc21.src.rpm,,,0,,0,""
libnl-1.1.4-5.fc21.src.rpm,,,0,,0,""
jgroups-3.4.2-3.fc21.src.rpm,,,0,,0,""
xerces-j2-2.11.0-22.fc21.src.rpm,,,0,,0,""
ldapjdk-4.18-14.fc21.src.rpm,,,0,,0,""
sqlite-3.8.6-2.fc21.src.rpm,,,0,,0,""
anthy-9100h-26.fc21.src.rpm,,,0,,0,""
2:shadow-utils-4.1.5.1-17.fc21.src.rpm,,,0,,0,""
man-pages-cs-0.18.20090209-18.fc21.src.rpm,,,0,,0,""
xml-commons-resolver-1.2-17.fc21.src.rpm,,,0,,0,""
javacc-5.0-12.fc21.src.rpm,,,0,,0,""
wsdl4j-1.6.3-5.fc21.src.rpm,,,0,,0,""
avalon-framework-4.3-11.fc21.src.rpm,,,0,,0,""
1:junit-4.11-14.fc21.src.rpm,,,0,,0,""
